transaction_id,user_id,timestamp,amount,merchant,location,device,payment_method,hour_of_day,day_of_week,failed_attempts,txn_velocity,account_age_days,avg_user_amount,amount_deviation,is_foreign_location,is_unusual_device,is_fraud
TXN001501,U0124,2024-07-20 08:29:00,134.85,Myntra,Surat,Linux,Debit Card,8,5,0,3,1100,269.93,0.4996,0,1,0
TXN001502,U0376,2024-08-28 16:31:00,389.25,Ola,Pune,Windows,Wallet,16,2,0,2,105,509.1,0.7646,0,0,0
TXN001503,U0049,2024-02-16 22:31:00,819.04,MakeMyTrip,Surat,Android,UPI,22,4,0,3,818,1546.3,0.5297,0,0,0
TXN001504,U0427,2024-05-27 19:32:00,681.32,Myntra,Kolkata,MacOS,Credit Card,19,0,0,3,1501,417.83,1.6306,0,1,0
TXN001505,U0273,2024-04-08 10:33:00,5033.57,MakeMyTrip,Bangalore,Android,Net Banking,10,0,0,2,1457,3509.27,1.4344,0,0,0
TXN001506,U0213,2024-03-12 22:18:00,1444.74,Ola,Bangalore,Android,Wallet,22,1,0,2,1373,2846.94,0.5075,0,0,0
TXN001507,U0039,2024-10-24 16:11:00,336.8,BigBasket,Pune,Windows,Credit Card,16,3,0,3,969,290.56,1.1591,0,0,0
TXN001508,U0463,2024-11-27 15:23:00,453.69,BigBasket,Hyderabad,iOS,Wallet,15,2,0,3,1645,544.72,0.8329,0,0,0
TXN001509,U0467,2024-11-06 02:16:00,2408.28,BookMyShow,Pune,Android,Net Banking,2,2,0,2,441,2026.71,1.1883,0,0,0
TXN001510,U0058,2024-05-10 15:29:00,1899.61,Meesho,Ahmedabad,Windows,Debit Card,15,4,0,4,1590,804.96,2.3599,0,0,0
TXN001511,U0202,2024-01-27 13:40:00,2084.56,PayTM Mall,Surat,iOS,Net Banking,13,5,0,1,1655,1921.35,1.0849,0,0,0
TXN001512,U0442,2024-03-03 11:48:00,551.7,Meesho,Bangalore,Android,UPI,11,6,0,3,505,1061.36,0.5198,0,0,0
TXN001513,U0431,2024-02-19 23:43:00,515.25,Uber,Mumbai,iOS,Wallet,23,0,0,1,231,335.88,1.534,0,0,0
TXN001514,U0387,2024-11-15 23:17:00,2113.82,Zomato,Chennai,iOS,Wallet,23,4,0,3,1833,1543.42,1.3696,0,0,0
TXN001515,U0167,2024-06-30 07:09:00,4313.62,Nykaa,Mumbai,iOS,Credit Card,7,6,0,4,1816,2495.04,1.7289,0,0,0
TXN001516,U0424,2024-11-11 00:10:00,1012.31,BigBasket,Pune,Windows,Net Banking,0,0,0,2,194,2897.41,0.3494,0,0,0
TXN001517,U0463,2024-04-23 07:29:00,406.46,Zomato,Hyderabad,Windows,Debit Card,7,1,0,2,1645,544.72,0.7462,0,1,0
TXN001518,U0031,2024-08-10 18:55:00,597.06,Zomato,Bangalore,Android,Credit Card,18,5,0,1,976,600.82,0.9937,0,0,0
TXN001519,U0055,2024-08-15 14:09:00,3933.65,MakeMyTrip,Mumbai,Android,Net Banking,14,3,0,3,631,3074.81,1.2793,0,0,0
TXN001520,U0307,2024-12-10 15:27:00,5299.26,Myntra,Delhi,Windows,UPI,15,1,0,4,1157,3935.0,1.3467,0,0,0
TXN001521,U0451,2024-11-06 06:23:00,793.5,Meesho,Pune,iOS,Net Banking,6,2,0,4,248,1030.01,0.7704,0,0,0
TXN001522,U0229,2024-06-09 11:25:00,1482.49,Zomato,Mumbai,Windows,Net Banking,11,6,0,4,615,536.3,2.7643,0,0,0
TXN001523,U0331,2024-12-17 18:15:00,498.15,Ola,Surat,iOS,UPI,18,1,0,3,204,1083.28,0.4599,0,0,0
TXN001524,U0332,2024-01-11 15:27:00,520.37,Flipkart,Hyderabad,MacOS,Net Banking,15,3,0,2,1172,447.08,1.1639,0,1,0
TXN001525,U0370,2024-05-13 15:10:00,1091.12,Uber,Surat,iOS,Wallet,15,0,0,2,1330,506.23,2.1554,0,0,0
TXN001526,U0161,2024-07-14 11:03:00,254.23,Swiggy,Delhi,Windows,UPI,11,6,0,1,1564,413.77,0.6144,0,0,0
TXN001527,U0488,2024-09-25 08:28:00,499.15,PhonePe Store,Ahmedabad,Android,Debit Card,8,2,1,2,229,371.84,1.3424,0,0,0
TXN001528,U0403,2024-06-08 05:33:00,1466.9,MakeMyTrip,Pune,Windows,UPI,5,5,0,2,1943,1102.4,1.3306,0,1,0
TXN001529,U0083,2024-08-28 13:57:00,2165.1,Zomato,Bangalore,Android,Wallet,13,2,0,1,175,4807.32,0.4504,0,0,0
TXN001530,U0435,2024-05-17 05:34:00,6621.98,Nykaa,Kolkata,iOS,Debit Card,5,4,0,2,912,4926.37,1.3442,0,0,0
TXN001531,U0468,2024-04-05 07:50:00,1495.79,Nykaa,Delhi,iOS,Debit Card,7,4,0,1,1824,2339.07,0.6395,0,1,0
TXN001532,U0444,2024-01-30 12:08:00,1511.01,Meesho,Ahmedabad,iOS,Credit Card,12,1,0,3,1395,1003.13,1.5063,0,0,0
TXN001533,U0044,2024-05-22 14:15:00,803.17,Ola,Surat,iOS,Credit Card,14,2,0,1,771,811.51,0.9897,0,0,0
TXN001534,U0015,2024-07-12 04:00:00,5.37,Unknown_Merchant,Unknown_Location,MacOS,Net Banking,22,4,5,17,765,195.41,0.0275,1,1,1
TXN001535,U0266,2024-08-26 20:33:00,231.63,Ola,Chennai,iOS,Net Banking,20,0,0,4,373,314.89,0.7356,0,0,0
TXN001536,U0052,2024-09-12 04:51:00,930.85,Myntra,Hyderabad,Windows,Debit Card,4,3,0,4,1506,746.14,1.2476,0,0,0
TXN001537,U0321,2024-06-02 11:01:00,1846.73,Amazon,Hyderabad,Windows,Credit Card,11,6,0,2,628,1208.33,1.5283,0,0,0
TXN001538,U0444,2024-10-29 23:08:00,1083.07,Zomato,Ahmedabad,iOS,Credit Card,23,1,0,2,1395,1003.13,1.0797,0,0,0
TXN001539,U0009,2024-05-09 15:25:00,242.02,Zomato,Jaipur,iOS,Net Banking,15,3,0,1,481,685.76,0.3529,0,0,0
TXN001540,U0285,2024-03-15 20:59:00,10466.59,Myntra,Surat,Windows,Net Banking,20,4,1,4,1616,9256.06,1.1308,0,0,0
TXN001541,U0418,2024-05-30 11:52:00,28716.98,Unknown_Merchant,USA,Linux,Net Banking,0,3,1,16,1820,1231.11,23.3261,1,1,1
TXN001542,U0009,2024-06-07 16:10:00,435.65,Ola,Jaipur,iOS,Wallet,16,4,0,1,481,685.76,0.6353,0,0,0
TXN001543,U0049,2024-11-18 16:23:00,1501.59,Nykaa,Surat,Android,Wallet,16,0,0,3,818,1546.3,0.9711,0,0,0
TXN001544,U0292,2024-01-27 16:37:00,1059.77,PayTM Mall,Ahmedabad,iOS,Net Banking,16,5,0,1,402,669.81,1.5822,0,0,0
TXN001545,U0450,2024-10-07 23:47:00,169.95,Swiggy,Ahmedabad,iOS,Net Banking,23,0,0,4,437,380.23,0.447,0,0,0
TXN001546,U0156,2024-11-21 08:09:00,667.72,Flipkart,Delhi,MacOS,Wallet,8,3,0,4,291,536.81,1.2439,0,1,0
TXN001547,U0110,2024-01-23 09:00:00,1392.22,MakeMyTrip,Jaipur,Android,Credit Card,9,1,0,2,418,1017.96,1.3677,0,0,0
TXN001548,U0498,2024-10-17 08:58:00,1494.52,Swiggy,Kolkata,Linux,UPI,8,3,0,4,1876,906.56,1.6486,0,1,0
TXN001549,U0446,2024-04-22 14:58:00,2852.5,PayTM Mall,Surat,MacOS,UPI,14,0,0,4,1149,2142.38,1.3315,0,1,0
TXN001550,U0458,2024-06-24 19:46:00,276.2,BigBasket,Surat,iOS,Wallet,19,0,0,3,1618,389.46,0.7092,0,0,0
TXN001551,U0228,2024-06-16 16:09:00,573.89,MakeMyTrip,Bangalore,iOS,Wallet,16,6,0,2,930,373.25,1.5375,0,0,0
TXN001552,U0087,2024-01-12 13:30:00,2108.43,BigBasket,Ahmedabad,MacOS,Net Banking,13,4,2,4,1134,2739.15,0.7697,0,1,0
TXN001553,U0021,2024-10-29 09:51:00,173081.65,Nykaa,Unknown_Location,Android,Credit Card,4,1,2,12,423,4748.81,36.4474,1,1,1
TXN001554,U0198,2024-03-19 03:44:00,2890.2,Ola,Bangalore,iOS,Net Banking,3,1,0,3,1639,1278.86,2.26,0,0,0
TXN001555,U0363,2024-05-04 05:39:00,536.81,Flipkart,Surat,MacOS,Debit Card,5,5,1,1,82,983.62,0.5457,0,1,0
TXN001556,U0089,2024-08-09 04:26:00,637.08,Myntra,Surat,Windows,UPI,4,4,0,4,998,645.64,0.9867,0,0,0
TXN001557,U0115,2024-09-08 12:37:00,2263.97,Zomato,Ahmedabad,Windows,Debit Card,12,6,0,2,1912,904.73,2.5024,0,0,0
TXN001558,U0390,2024-11-02 10:37:00,504.11,Flipkart,Delhi,iOS,UPI,10,5,0,1,1158,615.91,0.8185,0,0,0
TXN001559,U0371,2024-08-07 15:57:00,1007.65,Nykaa,Ahmedabad,Linux,Credit Card,15,2,2,1,992,1123.84,0.8966,0,1,0
TXN001560,U0227,2024-01-17 04:18:00,1110.62,Uber,Surat,iOS,Debit Card,4,2,0,1,1313,1169.44,0.9497,0,0,0
TXN001561,U0356,2024-06-07 10:06:00,115166.35,Unknown_Merchant,Dubai,Linux,Wallet,0,4,1,11,929,402.41,286.1916,1,1,1
TXN001562,U0389,2024-07-19 15:06:00,2713.86,Meesho,Surat,Android,Wallet,15,4,0,3,1483,2836.78,0.9567,0,0,0
TXN001563,U0402,2024-08-24 19:54:00,680.1,Ola,Delhi,Android,Wallet,19,5,0,2,595,602.22,1.1293,0,0,0
TXN001564,U0087,2024-01-17 12:54:00,1918.53,PayTM Mall,Ahmedabad,Android,Net Banking,12,2,0,3,1134,2739.15,0.7004,0,0,0
TXN001565,U0198,2024-12-27 12:26:00,453.56,Meesho,Bangalore,iOS,Debit Card,12,4,0,2,1639,1278.86,0.3547,0,0,0
TXN001566,U0440,2024-03-17 22:09:00,655.45,Flipkart,Pune,Windows,Credit Card,22,6,0,4,1429,1037.38,0.6318,0,0,0
TXN001567,U0146,2024-02-07 09:49:00,4571.08,Zomato,Chennai,Android,Net Banking,9,2,0,1,219,2396.64,1.9073,0,0,0
TXN001568,U0104,2024-12-08 21:35:00,1415.28,Ola,Hyderabad,iOS,Credit Card,21,6,1,1,467,491.63,2.8788,0,0,0
TXN001569,U0159,2024-07-19 06:22:00,246.96,Meesho,Bangalore,Windows,Debit Card,6,4,0,4,240,333.18,0.7412,0,0,0
TXN001570,U0062,2024-07-22 22:55:00,924.01,Myntra,Delhi,iOS,Net Banking,22,0,0,2,1591,910.82,1.0145,0,0,0
TXN001571,U0369,2024-03-25 08:26:00,102799.17,Meesho,Dubai,MacOS,UPI,1,0,2,12,401,1209.15,85.0177,1,1,1
TXN001572,U0322,2024-09-10 08:58:00,1559.61,Amazon,Delhi,Windows,UPI,8,1,0,3,1808,1988.54,0.7843,0,0,0
TXN001573,U0294,2024-07-09 10:00:00,2412.22,BookMyShow,Chennai,Android,Credit Card,10,1,0,3,602,2564.71,0.9405,0,1,0
TXN001574,U0290,2024-09-15 08:33:00,503.78,MakeMyTrip,Ahmedabad,Windows,Wallet,8,6,1,2,1279,588.34,0.8563,0,0,0
TXN001575,U0473,2024-01-21 14:46:00,239.7,Nykaa,Mumbai,Android,Net Banking,14,6,0,3,1574,241.0,0.9946,0,0,0
TXN001576,U0046,2024-10-28 20:50:00,134284.66,Unknown_Merchant,Dubai,MacOS,Wallet,3,0,5,12,1577,533.87,251.5306,1,1,1
TXN001577,U0430,2024-10-29 07:28:00,173.76,Meesho,Chennai,Windows,UPI,7,1,0,3,1559,188.91,0.9198,0,1,0
TXN001578,U0444,2024-01-03 16:14:00,939.75,PayTM Mall,Ahmedabad,MacOS,Credit Card,16,2,0,4,1395,1003.13,0.9368,0,1,0
TXN001579,U0080,2024-02-08 08:34:00,2542.96,Unknown_Merchant,USA,MacOS,Debit Card,4,3,5,6,161,150.27,16.9226,1,1,1
TXN001580,U0440,2024-10-24 06:34:00,801.82,Flipkart,Pune,Windows,Credit Card,6,3,1,4,1429,1037.38,0.7729,0,0,0
TXN001581,U0334,2024-06-17 05:34:00,506.4,PhonePe Store,Surat,Android,UPI,5,0,0,2,1618,557.15,0.9089,0,0,0
TXN001582,U0170,2024-01-11 03:08:00,791.15,Swiggy,Ahmedabad,Android,Debit Card,3,3,0,4,486,516.08,1.533,0,0,0
TXN001583,U0489,2024-08-06 06:46:00,3023.74,BigBasket,Bangalore,Windows,Debit Card,6,1,2,1,307,5926.22,0.5102,0,0,0
TXN001584,U0096,2024-03-20 03:54:00,7313.23,Unknown_Merchant,Dubai,iOS,Debit Card,23,2,2,8,539,253.78,28.8172,1,1,1
TXN001585,U0232,2024-06-21 03:32:00,1092.05,PayTM Mall,Delhi,Android,Wallet,3,4,0,3,503,1361.66,0.802,0,0,0
TXN001586,U0198,2024-07-01 02:22:00,996.02,BookMyShow,Bangalore,Android,Debit Card,2,0,0,1,1639,1278.86,0.7788,0,1,0
TXN001587,U0428,2024-03-24 04:21:00,1886.09,BookMyShow,Ahmedabad,iOS,Credit Card,4,6,0,3,103,2177.76,0.8661,0,1,0
TXN001588,U0233,2024-07-18 13:06:00,21843.24,Nykaa,USA,MacOS,Credit Card,1,3,5,20,342,1147.76,19.0312,1,1,1
TXN001589,U0440,2024-12-23 02:47:00,1467.16,Nykaa,Pune,Windows,Net Banking,2,0,0,4,1429,1037.38,1.4143,0,0,0
TXN001590,U0064,2024-11-24 11:12:00,157.76,Zomato,Pune,Android,UPI,11,6,0,1,1256,331.55,0.4758,0,0,0
TXN001591,U0352,2024-07-09 20:21:00,4350.54,Myntra,Jaipur,iOS,Net Banking,20,1,0,1,1356,4795.13,0.9073,0,1,0
TXN001592,U0346,2024-10-14 03:37:00,960.25,BookMyShow,Hyderabad,Android,Debit Card,3,0,0,1,620,1383.05,0.6943,0,0,0
TXN001593,U0318,2024-11-22 10:15:00,823.06,BigBasket,Kolkata,iOS,UPI,10,4,1,1,649,804.11,1.0236,0,1,0
TXN001594,U0479,2024-12-06 04:44:00,53655.63,Swiggy,Chennai,Windows,Debit Card,4,4,0,4,810,23834.3,2.2512,0,0,0
TXN001595,U0308,2024-09-28 11:04:00,947.43,PhonePe Store,Kolkata,iOS,UPI,11,5,0,3,1469,606.94,1.561,0,0,0
TXN001596,U0203,2024-12-30 02:55:00,2101.71,MakeMyTrip,Delhi,Windows,UPI,2,0,0,1,203,3239.1,0.6489,0,0,0
TXN001597,U0083,2024-06-19 10:56:00,7055.48,MakeMyTrip,Bangalore,Android,UPI,10,2,0,3,175,4807.32,1.4677,0,0,0
TXN001598,U0246,2024-10-08 17:58:00,450.14,BookMyShow,Kolkata,iOS,Wallet,17,1,1,3,368,784.85,0.5735,0,1,0
TXN001599,U0444,2024-12-02 09:06:00,791.18,Amazon,Pune,iOS,Debit Card,9,0,1,4,1395,1003.13,0.7887,0,0,0
TXN001600,U0161,2024-06-19 08:47:00,539.11,MakeMyTrip,Pune,Windows,UPI,8,2,0,4,1564,413.77,1.3029,0,0,0
TXN001601,U0357,2024-07-03 12:34:00,36815.47,Nykaa,Dubai,Windows,Wallet,4,2,2,7,1440,1076.52,34.1986,1,1,1
TXN001602,U0429,2024-04-04 20:58:00,4014.02,Uber,Surat,Windows,UPI,20,3,0,2,510,3160.31,1.2701,0,1,0
TXN001603,U0157,2024-12-15 16:15:00,11035.62,BookMyShow,Surat,iOS,Debit Card,16,6,0,2,776,7085.28,1.5575,0,0,0
TXN001604,U0289,2024-05-01 01:27:00,739.99,Zomato,Ahmedabad,Android,Wallet,1,2,0,2,1566,1452.43,0.5095,0,0,0
TXN001605,U0300,2024-10-29 13:58:00,1869.35,MakeMyTrip,Bangalore,Windows,UPI,13,1,0,3,1005,2058.29,0.9082,0,0,0
TXN001606,U0356,2024-09-11 00:07:00,158.53,BigBasket,Surat,iOS,Credit Card,0,2,0,1,929,402.41,0.394,0,0,0
TXN001607,U0217,2024-05-07 04:45:00,654.96,Ola,Jaipur,Linux,UPI,4,1,0,4,1908,506.32,1.2936,0,1,0
TXN001608,U0279,2024-04-21 08:07:00,1103.21,Ola,Kolkata,Android,UPI,8,6,0,1,1769,1175.92,0.9382,0,0,0
TXN001609,U0447,2024-06-23 06:28:00,2012.6,Nykaa,Delhi,Android,UPI,6,6,1,3,934,1582.24,1.272,0,0,0
TXN001610,U0189,2024-07-12 21:33:00,639.77,Zomato,Mumbai,Windows,Credit Card,21,4,0,3,1873,470.22,1.3606,0,0,0
TXN001611,U0165,2024-12-06 21:15:00,1801.92,PhonePe Store,Kolkata,MacOS,UPI,21,4,0,4,1672,2873.76,0.627,0,1,0
TXN001612,U0223,2024-02-01 01:47:00,4134.99,PhonePe Store,Jaipur,iOS,UPI,1,3,1,2,1867,2178.21,1.8983,0,0,0
TXN001613,U0069,2024-03-31 13:49:00,3574.76,BookMyShow,Mumbai,Android,UPI,13,6,0,3,1528,1574.41,2.2705,0,0,0
TXN001614,U0480,2024-04-24 14:12:00,1633.33,PayTM Mall,Kolkata,Android,Net Banking,14,2,0,4,1412,3359.59,0.4862,0,0,0
TXN001615,U0236,2024-03-09 00:49:00,1589.67,Zomato,Ahmedabad,iOS,Wallet,0,5,0,2,157,2067.14,0.769,0,0,0
TXN001616,U0353,2024-07-08 16:16:00,2771.51,Uber,Delhi,iOS,Wallet,16,0,0,4,1722,2585.46,1.072,0,0,0
TXN001617,U0369,2024-10-17 03:15:00,175630.93,Nykaa,Unknown_Location,Windows,Wallet,23,3,5,10,401,1209.15,145.2516,1,1,1
TXN001618,U0428,2024-09-27 00:09:00,4726.76,Ola,Jaipur,Windows,Wallet,0,4,0,3,103,2177.76,2.1705,0,0,0
TXN001619,U0471,2024-04-09 05:06:00,8499.11,Meesho,Unknown_Location,MacOS,Debit Card,22,1,5,11,1558,832.93,10.2039,1,1,1
TXN001620,U0193,2024-12-08 19:36:00,1280.32,PayTM Mall,Bangalore,iOS,Wallet,19,6,0,2,1391,1358.44,0.9425,0,0,0
TXN001621,U0398,2024-06-21 11:30:00,3642.42,PayTM Mall,Mumbai,iOS,Credit Card,11,4,0,1,529,4246.59,0.8577,0,0,0
TXN001622,U0058,2024-02-22 18:57:00,1169.88,Amazon,Chennai,Windows,Credit Card,18,3,0,1,1590,804.96,1.4533,0,0,0
TXN001623,U0361,2024-10-07 14:45:00,802.73,Zomato,Surat,Android,Debit Card,14,0,0,3,1851,1843.36,0.4355,0,0,0
TXN001624,U0213,2024-10-27 13:07:00,3.5,Unknown_Merchant,Unknown_Location,Linux,UPI,1,6,3,12,1373,2846.94,0.0012,1,1,1
TXN001625,U0401,2024-02-17 08:50:00,182.94,Nykaa,Surat,Windows,Credit Card,8,5,0,3,1558,222.64,0.8217,0,0,0
TXN001626,U0162,2024-12-02 22:46:00,1644.24,Meesho,Delhi,iOS,Credit Card,22,0,0,3,1800,2409.28,0.6825,0,1,0
TXN001627,U0232,2024-09-14 18:14:00,2340.18,PhonePe Store,Ahmedabad,Android,Debit Card,18,5,1,4,503,1361.66,1.7186,0,0,0
TXN001628,U0312,2024-03-25 00:47:00,787.49,Amazon,Jaipur,Windows,Debit Card,0,0,0,2,409,3290.44,0.2393,0,0,0
TXN001629,U0214,2024-01-24 23:11:00,4803.7,Swiggy,Hyderabad,Android,Debit Card,23,2,0,4,1624,2103.57,2.2836,0,0,0
TXN001630,U0045,2024-03-09 01:07:00,227.33,Myntra,Hyderabad,Android,Debit Card,1,5,0,4,1073,250.0,0.9093,0,0,0
TXN001631,U0177,2024-02-02 05:30:00,656.31,Amazon,Chennai,Android,Wallet,5,4,0,4,1219,1110.98,0.5907,0,0,0
TXN001632,U0334,2024-03-21 06:04:00,1012.98,Zomato,Surat,Android,Credit Card,6,3,0,3,1618,557.15,1.8181,0,0,0
TXN001633,U0066,2024-03-21 19:34:00,2060.44,PayTM Mall,Mumbai,iOS,Net Banking,19,3,0,4,1829,4256.66,0.4841,0,0,0
TXN001634,U0351,2024-05-13 19:13:00,766.06,Meesho,Ahmedabad,Android,UPI,19,0,0,3,265,1496.53,0.5119,0,1,0
TXN001635,U0078,2024-10-01 14:59:00,649.16,Nykaa,Kolkata,iOS,Credit Card,14,1,1,2,1872,813.21,0.7983,0,0,0
TXN001636,U0295,2024-09-30 03:35:00,2439.18,MakeMyTrip,Surat,MacOS,Credit Card,3,0,0,2,1832,1567.15,1.5564,0,1,0
TXN001637,U0196,2024-04-28 04:15:00,3300.0,MakeMyTrip,Pune,iOS,Wallet,4,6,1,2,1152,1612.14,2.047,0,0,0
TXN001638,U0238,2024-02-12 10:33:00,1363.3,Myntra,Surat,Windows,Wallet,10,0,0,2,70,1321.41,1.0317,0,0,0
TXN001639,U0322,2024-09-08 06:08:00,8.04,Nykaa,Singapore,Android,Net Banking,4,6,1,18,1808,1988.54,0.004,1,1,1
TXN001640,U0443,2024-10-06 02:47:00,301.85,Uber,Delhi,Windows,Debit Card,2,6,2,3,550,138.73,2.1758,0,0,0
TXN001641,U0216,2024-01-06 00:49:00,112859.48,Unknown_Merchant,Dubai,Android,Credit Card,2,5,5,7,132,2342.49,48.1793,1,1,1
TXN001642,U0278,2024-04-07 15:51:00,360.64,BookMyShow,Mumbai,Android,Debit Card,15,6,0,1,1356,601.71,0.5994,0,1,0
TXN001643,U0090,2024-06-29 10:24:00,1180.82,BookMyShow,Bangalore,Android,Debit Card,10,5,0,3,1683,1832.19,0.6445,0,1,0
TXN001644,U0236,2024-10-06 04:38:00,5157.55,BigBasket,Ahmedabad,iOS,Net Banking,4,6,0,1,157,2067.14,2.495,0,0,0
TXN001645,U0031,2024-05-27 16:39:00,1052.36,PayTM Mall,Delhi,Android,UPI,16,0,0,4,976,600.82,1.7515,0,0,0
TXN001646,U0231,2024-11-02 01:00:00,53255.3,Unknown_Merchant,Unknown_Location,iOS,Debit Card,2,5,1,16,195,528.28,100.8089,1,1,1
TXN001647,U0087,2024-05-20 16:09:00,6481.87,Zomato,Ahmedabad,Android,Net Banking,16,0,0,3,1134,2739.15,2.3664,0,0,0
TXN001648,U0113,2024-06-13 11:42:00,890.86,Swiggy,Hyderabad,Windows,Wallet,11,3,0,1,672,1164.71,0.7649,0,0,0
TXN001649,U0066,2024-01-21 20:30:00,3367.32,PhonePe Store,Mumbai,iOS,Wallet,20,6,1,4,1829,4256.66,0.7911,0,0,0
TXN001650,U0389,2024-01-09 19:49:00,5393.69,BookMyShow,Surat,MacOS,Credit Card,19,1,0,1,1483,2836.78,1.9013,0,1,0
TXN001651,U0215,2024-01-25 03:55:00,901.35,Flipkart,Pune,iOS,Wallet,3,3,1,1,390,800.1,1.1265,0,1,0
TXN001652,U0387,2024-05-12 20:11:00,1659.53,Zomato,Chennai,iOS,Wallet,20,6,0,2,1833,1543.42,1.0752,0,0,0
TXN001653,U0500,2024-02-02 12:17:00,273.06,Swiggy,Chennai,Android,Net Banking,12,4,0,3,280,275.12,0.9925,0,0,0
TXN001654,U0286,2024-09-24 18:41:00,127.11,PhonePe Store,Ahmedabad,iOS,Debit Card,18,1,0,2,922,155.7,0.8164,0,0,0
TXN001655,U0208,2024-03-07 11:46:00,451.43,Zomato,Hyderabad,Android,UPI,11,3,0,3,531,1833.14,0.2463,0,0,0
TXN001656,U0087,2024-01-21 12:18:00,4291.2,Swiggy,Jaipur,Android,Debit Card,12,6,1,3,1134,2739.15,1.5666,0,0,0
TXN001657,U0410,2024-01-22 05:25:00,3166.26,Myntra,Delhi,iOS,Debit Card,5,0,0,2,962,1834.34,1.7261,0,0,0
TXN001658,U0242,2024-01-12 21:05:00,2269.66,Nykaa,Jaipur,Windows,Debit Card,21,4,1,1,1868,977.76,2.3213,0,0,0
TXN001659,U0429,2024-02-25 11:15:00,4438.93,Swiggy,Surat,Android,Debit Card,11,6,0,2,510,3160.31,1.4046,0,0,0
TXN001660,U0220,2024-12-22 01:43:00,2235.2,Uber,Jaipur,Windows,UPI,1,6,2,3,679,1190.2,1.878,0,0,0
TXN001661,U0012,2024-04-20 06:48:00,692.04,BookMyShow,Chennai,iOS,Debit Card,6,5,0,1,599,688.33,1.0054,0,0,0
TXN001662,U0105,2024-04-23 04:51:00,1844.76,MakeMyTrip,Pune,Android,Net Banking,4,1,0,1,367,933.29,1.9766,0,0,0
TXN001663,U0181,2024-11-06 06:15:00,2073.3,Zomato,Jaipur,Android,Net Banking,6,2,0,4,818,2050.15,1.0113,0,0,0
TXN001664,U0012,2024-04-25 01:56:00,1005.41,Flipkart,Pune,iOS,UPI,1,3,1,4,599,688.33,1.4607,0,0,0
TXN001665,U0104,2024-06-16 12:06:00,363.06,PhonePe Store,Ahmedabad,iOS,Wallet,12,6,0,1,467,491.63,0.7385,0,0,0
TXN001666,U0061,2024-04-04 06:52:00,100140.15,Unknown_Merchant,Dubai,Android,Net Banking,2,3,1,9,437,679.14,147.4514,1,1,1
TXN001667,U0076,2024-09-25 00:15:00,3419.49,Uber,Bangalore,Windows,Net Banking,0,2,0,3,668,2494.65,1.3707,0,0,0
TXN001668,U0047,2024-11-01 03:46:00,1937.05,MakeMyTrip,Pune,MacOS,Credit Card,3,4,0,3,343,691.84,2.7999,0,1,0
TXN001669,U0417,2024-01-30 02:19:00,5069.77,Meesho,Delhi,Android,Wallet,2,1,0,3,1238,5172.71,0.9801,0,1,0
TXN001670,U0388,2024-05-29 07:14:00,12332.96,Meesho,Ahmedabad,Android,UPI,7,2,0,4,89,7159.32,1.7226,0,0,0
TXN001671,U0480,2024-03-21 06:38:00,7309.12,Zomato,Kolkata,Android,Net Banking,6,3,0,3,1412,3359.59,2.1756,0,0,0
TXN001672,U0276,2024-02-17 08:59:00,1161.7,Ola,Hyderabad,iOS,Debit Card,8,5,0,4,1121,1740.81,0.6673,0,0,0
TXN001673,U0139,2024-01-22 11:40:00,6988.27,Zomato,Jaipur,Android,Net Banking,11,0,1,4,1938,2473.82,2.8249,0,1,0
TXN001674,U0108,2024-01-24 16:44:00,996.22,PhonePe Store,Pune,Windows,UPI,16,2,1,2,1990,1305.81,0.7629,0,0,0
TXN001675,U0158,2024-01-29 16:56:00,2184.93,MakeMyTrip,Hyderabad,iOS,UPI,16,0,0,1,460,1761.34,1.2405,0,0,0
TXN001676,U0448,2024-12-16 14:04:00,531.42,Flipkart,Kolkata,Windows,Credit Card,14,0,0,3,642,428.43,1.2404,0,0,0
TXN001677,U0497,2024-07-01 01:52:00,655.96,PhonePe Store,Kolkata,Android,Wallet,1,0,0,4,1434,388.68,1.6877,0,0,0
TXN001678,U0300,2024-10-14 20:57:00,1291.46,BookMyShow,Bangalore,Windows,Debit Card,20,0,0,1,1005,2058.29,0.6274,0,0,0
TXN001679,U0172,2024-06-04 17:00:00,132.83,Nykaa,Bangalore,Linux,Credit Card,17,1,0,2,600,485.02,0.2739,0,1,0
TXN001680,U0112,2024-12-07 17:47:00,1926.96,Amazon,Pune,Windows,Credit Card,17,5,0,3,1140,1067.94,1.8044,0,0,0
TXN001681,U0248,2024-03-04 01:06:00,344.75,Ola,Jaipur,Android,UPI,1,0,0,1,1887,570.59,0.6042,0,0,0
TXN001682,U0192,2024-10-16 18:45:00,3154.17,MakeMyTrip,Chennai,Windows,Credit Card,18,2,1,4,290,2582.2,1.2215,0,0,0
TXN001683,U0109,2024-10-25 05:25:00,1100.84,MakeMyTrip,Mumbai,Windows,Net Banking,5,4,0,4,1501,1418.78,0.7759,0,0,0
TXN001684,U0462,2024-12-02 09:53:00,1476.4,MakeMyTrip,Delhi,Windows,Net Banking,9,0,0,3,228,1135.99,1.2997,0,0,0
TXN001685,U0257,2024-07-06 18:24:00,6290.58,Swiggy,Mumbai,iOS,Debit Card,18,5,0,3,69,3892.91,1.6159,0,0,0
